Year	Model	Data	Forcing
1891.333333000	0.588140307	9.000000E-01	-1.475414E+00
1891.416667000	0.613236855	1.166667E+00	-1.470368E+00
1891.500000000	0.603984180	1.433333E+00	-1.465323E+00
1891.583333000	0.499837677	1.766667E+00	-7.875295E-01
1891.666667000	0.487168830	1.566667E+00	-7.824845E-01
1891.750000000	0.523782785	1.333333E+00	-7.774394E-01
1891.833333000	0.567718015	1.266667E+00	-7.723944E-01
1891.916667000	0.614700188	1.100000E+00	-7.673494E-01
1892.000000000	0.569109443	1.200000E+00	-7.623043E-01
1892.083333000	0.296846191	1.666667E-01	-1.142856E-03
1892.166667000	0.203568513	2.000000E-01	3.901564E-03
1892.250000000	0.163630041	-1.000000E-01	-1.143567E-03
1892.333333000	0.153040209	2.666667E-01	3.900853E-03
1892.416667000	0.129531741	2.000000E-01	-1.144278E-03
1892.500000000	0.182232360	-2.000000E-01	3.900142E-03
1892.583333000	0.234783081	-3.000000E-01	4.113479E-01
1892.666667000	0.228779523	-8.333333E-01	4.063024E-01
1892.750000000	0.217160618	-9.333333E-01	4.012570E-01
1892.833333000	0.233486689	-7.333333E-01	3.962115E-01
1892.916667000	0.269870419	-4.333333E-01	3.911661E-01
1893.000000000	0.264333083	-4.666667E-01	3.861206E-01
1893.083333000	0.173026939	3.333333E-02	-1.038409E-01
1893.166667000	0.105413833	1.000000E-01	-9.879644E-02
1893.250000000	0.051394566	4.333333E-01	-9.375194E-02
1893.333333000	-0.001158638	-2.000000E-01	-8.870745E-02
1893.416667000	-0.051559860	-3.000000E-01	-8.366296E-02
1893.500000000	-0.081520890	-2.333333E-01	-7.861847E-02
1893.583333000	-0.044299897	-1.666667E-01	-9.180682E-01
1893.666667000	-0.119573984	-3.000000E-01	-9.130231E-01
1893.750000000	-0.239784060	-4.666667E-01	-9.079779E-01
1893.833333000	-0.332728916	-2.000000E-01	-9.029328E-01
1893.916667000	-0.370687979	-7.666667E-01	-8.978877E-01
1894.000000000	-0.210832351	-8.333333E-01	-8.928425E-01
1894.083333000	0.309317749	-9.666667E-01	-1.718258E+00
1894.166667000	0.515161266	-6.666667E-02	-1.713212E+00
1894.250000000	0.514461027	3.000000E-01	-1.708166E+00
1894.333333000	0.472740608	4.000000E-01	-1.703120E+00
1894.416667000	0.414933271	7.333333E-01	-1.698075E+00
1894.500000000	0.328780673	4.000000E-01	-1.693029E+00
1894.583333000	0.237508831	3.000000E-01	-2.059692E+00
1894.666667000	0.199141079	3.333333E-02	-2.054646E+00
1894.750000000	0.184985367	2.000000E-01	-2.049600E+00
1894.833333000	0.178559124	3.000000E-01	-2.044554E+00
1894.916667000	0.179869032	0.000000E+00	-2.039508E+00
1895.000000000	0.171052703	1.333333E-01	-2.034462E+00
1895.083333000	0.118126878	3.333333E-01	-1.797036E+00
1895.166667000	0.079676289	7.666667E-01	-1.791990E+00
1895.250000000	0.047493968	9.666667E-01	-1.786944E+00
1895.333333000	0.023431077	8.000000E-01	-1.781898E+00
1895.416667000	0.042751048	6.333333E-01	-1.776852E+00
1895.500000000	0.190272895	2.000000E-01	-1.771807E+00
1895.583333000	0.453688744	-3.333333E-02	-1.132248E+00
1895.666667000	0.501441202	0.000000E+00	-1.127203E+00
1895.750000000	0.453341555	7.000000E-01	-1.122157E+00
1895.833333000	0.423804338	9.000000E-01	-1.117112E+00
1895.916667000	0.437255800	8.333333E-01	-1.112067E+00
1896.000000000	0.434056124	6.666667E-02	-1.107021E+00
1896.083333000	0.295166892	6.666667E-02	-2.364881E-01
1896.166667000	0.287314626	0.000000E+00	-2.314435E-01
1896.250000000	0.361095984	1.000000E+00	-2.263989E-01
1896.333333000	0.453462010	1.200000E+00	-2.213543E-01
1896.416667000	0.555149484	1.500000E+00	-2.163097E-01
1896.500000000	0.602285644	1.300000E+00	-2.112651E-01
1896.583333000	0.504079245	1.533333E+00	2.460419E-01
1896.666667000	0.516242706	2.066667E+00	2.409965E-01
1896.750000000	0.590086880	1.800000E+00	2.359512E-01
1896.833333000	0.667837329	2.000000E+00	2.309059E-01
1896.916667000	0.725897723	1.700000E+00	2.258606E-01
1897.000000000	0.644424848	1.533333E+00	2.208153E-01
1897.083333000	0.334544000	1.566667E+00	-6.699792E-02
1897.166667000	0.210400277	1.566667E+00	-6.195344E-02
1897.250000000	0.180421098	1.866667E+00	-5.690897E-02
1897.333333000	0.144940861	1.166667E+00	-5.186451E-02
